starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 13 20:17:37 2023	1697253457	0	985	985	945
Fri Oct 13 20:17:37 2023	1697253457	0	985	985	799
Fri Oct 13 20:17:38 2023	1697253458	0	985	985	831
Fri Oct 13 20:17:25 2023	1697253445	0	986	986	550
Fri Oct 13 20:17:29 2023	1697253449	2	984	986	817
Fri Oct 13 20:17:32 2023	1697253452	0	986	986	963
Fri Oct 13 20:17:25 2023	1697253445	2	985	987	397
Fri Oct 13 20:17:36 2023	1697253456	1	987	988	866
Fri Oct 13 20:17:26 2023	1697253446	0	988	988	967
Fri Oct 13 20:17:37 2023	1697253457	1	988	989	911
Fri Oct 13 20:17:36 2023	1697253456	2	988	990	705
Fri Oct 13 20:17:38 2023	1697253458	0	991	991	958
Fri Oct 13 20:17:26 2023	1697253446	0	992	992	638
Fri Oct 13 20:17:26 2023	1697253446	1	992	992	919
Fri Oct 13 20:17:36 2023	1697253456	0	993	993	680
Fri Oct 13 20:17:32 2023	1697253452	1	994	994	906
Fri Oct 13 20:17:37 2023	1697253457	0	995	995	918
Fri Oct 13 20:17:37 2023	1697253457	0	995	995	800
Fri Oct 13 20:17:35 2023	1697253455	2	996	998	408
Fri Oct 13 20:17:32 2023	1697253452	2	997	999	927
Fri Oct 13 20:17:37 2023	1697253457	1	999	999	975
Fri Oct 13 20:17:37 2023	1697253457	1	998	999	963
Fri Oct 13 20:17:36 2023	1697253456	0	1000	1000	712
Fri Oct 13 20:17:29 2023	1697253449	0	1001	1001	728
Fri Oct 13 20:17:30 2023	1697253450	1	1000	1001	520
Fri Oct 13 20:17:38 2023	1697253458	0	1003	1003	627
Fri Oct 13 20:17:26 2023	1697253446	0	1003	1003	638
Fri Oct 13 20:17:33 2023	1697253453	0	1003	1003	801
Fri Oct 13 20:17:30 2023	1697253450	0	1003	1003	519
Fri Oct 13 20:17:37 2023	1697253457	0	1003	1003	938
Fri Oct 13 20:17:37 2023	1697253457	0	1003	1003	953
Fri Oct 13 20:17:33 2023	1697253453	0	1004	1004	829
Fri Oct 13 20:17:37 2023	1697253457	1	1004	1005	988
Fri Oct 13 20:17:33 2023	1697253453	0	1005	1005	835
Fri Oct 13 20:17:37 2023	1697253457	1	1005	1005	951
Fri Oct 13 20:17:38 2023	1697253458	0	1005	1005	986
Fri Oct 13 20:17:38 2023	1697253458	0	1006	1006	773
Fri Oct 13 20:17:31 2023	1697253451	0	1006	1006	515
Fri Oct 13 20:17:33 2023	1697253453	0	1007	1007	911
Fri Oct 13 20:17:32 2023	1697253452	0	1008	1008	983
Fri Oct 13 20:17:37 2023	1697253457	1	1008	1008	978
Fri Oct 13 20:17:37 2023	1697253457	1	1008	1009	970
Fri Oct 13 20:17:31 2023	1697253451	1	1008	1009	507
Fri Oct 13 20:17:37 2023	1697253457	1	1009	1009	933
Fri Oct 13 20:17:37 2023	1697253457	1	1010	1011	931
Fri Oct 13 20:17:36 2023	1697253456	1	1010	1011	684
Fri Oct 13 20:17:36 2023	1697253456	1	1012	1012	643
Fri Oct 13 20:17:37 2023	1697253457	0	1013	1013	827
Fri Oct 13 20:17:33 2023	1697253453	0	1013	1013	908
Fri Oct 13 20:17:38 2023	1697253458	0	1013	1013	1002
Fri Oct 13 20:17:26 2023	1697253446	0	1013	1013	695
Fri Oct 13 20:17:31 2023	1697253451	0	1013	1013	522
Fri Oct 13 20:17:36 2023	1697253456	0	1013	1013	684
Fri Oct 13 20:17:36 2023	1697253456	0	1014	1014	685
Fri Oct 13 20:17:25 2023	1697253445	0	1014	1014	471
Fri Oct 13 20:17:29 2023	1697253449	2	1013	1014	758
Fri Oct 13 20:17:30 2023	1697253450	0	1015	1015	537
Fri Oct 13 20:17:27 2023	1697253447	0	1015	1015	436
Fri Oct 13 20:17:29 2023	1697253449	1	1018	1018	910
Fri Oct 13 20:17:29 2023	1697253449	0	1018	1018	751
Fri Oct 13 20:17:30 2023	1697253450	0	1018	1019	525
Fri Oct 13 20:17:37 2023	1697253457	1	1018	1019	993
Fri Oct 13 20:17:33 2023	1697253453	0	1019	1019	844
Fri Oct 13 20:17:38 2023	1697253458	0	1020	1020	1011
Fri Oct 13 20:17:37 2023	1697253457	0	1022	1022	933
Fri Oct 13 20:17:29 2023	1697253449	1	1023	1024	847
Fri Oct 13 20:17:33 2023	1697253453	0	1025	1025	843
Fri Oct 13 20:17:29 2023	1697253449	1	1027	1027	703
Fri Oct 13 20:17:36 2023	1697253456	0	1029	1030	520
Fri Oct 13 20:17:36 2023	1697253456	0	1030	1030	738
Fri Oct 13 20:17:33 2023	1697253453	0	1031	1031	934
Fri Oct 13 20:17:38 2023	1697253458	0	1031	1031	609
Fri Oct 13 20:17:36 2023	1697253456	1	1033	1034	691
Fri Oct 13 20:17:33 2023	1697253453	1	1037	1038	914
Fri Oct 13 20:17:36 2023	1697253456	1	1037	1038	638
Fri Oct 13 20:17:36 2023	1697253456	1	1039	1039	733
Fri Oct 13 20:17:30 2023	1697253450	1	1039	1040	583
Fri Oct 13 20:17:30 2023	1697253450	1	1040	1040	579
Fri Oct 13 20:17:35 2023	1697253455	0	1040	1040	823
Fri Oct 13 20:17:37 2023	1697253457	0	1042	1042	850
Fri Oct 13 20:17:35 2023	1697253455	1	1042	1042	823
Fri Oct 13 20:17:36 2023	1697253456	1	1042	1043	756
Fri Oct 13 20:17:36 2023	1697253456	1	1043	1044	750
Fri Oct 13 20:17:36 2023	1697253456	1	1043	1044	829
Fri Oct 13 20:17:29 2023	1697253449	1	1044	1044	770
Fri Oct 13 20:17:32 2023	1697253452	0	1045	1045	798
Fri Oct 13 20:17:36 2023	1697253456	1	1045	1046	872
Fri Oct 13 20:17:30 2023	1697253450	1	1046	1047	464
Fri Oct 13 20:17:29 2023	1697253449	1	1046	1047	889
Fri Oct 13 20:17:29 2023	1697253449	0	1047	1047	722
Fri Oct 13 20:17:26 2023	1697253446	0	1049	1049	707
Fri Oct 13 20:17:32 2023	1697253452	0	1051	1051	718
Fri Oct 13 20:17:32 2023	1697253452	0	1051	1051	680
Fri Oct 13 20:17:24 2023	1697253444	0	1051	1051	891
Fri Oct 13 20:17:36 2023	1697253456	0	1052	1052	746
Fri Oct 13 20:17:36 2023	1697253456	1	1052	1053	910
Fri Oct 13 20:17:33 2023	1697253453	0	1053	1053	884
Fri Oct 13 20:17:29 2023	1697253449	1	1052	1053	875
Fri Oct 13 20:17:30 2023	1697253450	1	1053	1053	557
Fri Oct 13 20:17:26 2023	1697253446	0	1054	1054	706
Fri Oct 13 20:17:36 2023	1697253456	0	1055	1055	764
Fri Oct 13 20:17:26 2023	1697253446	0	1055	1055	714
Fri Oct 13 20:17:36 2023	1697253456	0	1057	1057	957
Fri Oct 13 20:17:30 2023	1697253450	0	1058	1058	631
Fri Oct 13 20:17:35 2023	1697253455	1	1058	1059	782
Fri Oct 13 20:17:26 2023	1697253446	0	1059	1059	692
Fri Oct 13 20:17:32 2023	1697253452	0	1060	1060	679
Fri Oct 13 20:17:29 2023	1697253449	1	1059	1060	883
Fri Oct 13 20:17:26 2023	1697253446	1	1060	1060	496
Fri Oct 13 20:17:36 2023	1697253456	0	1061	1061	756
Fri Oct 13 20:17:26 2023	1697253446	1	1061	1062	710
Fri Oct 13 20:17:29 2023	1697253449	1	1062	1063	843
Fri Oct 13 20:17:30 2023	1697253450	0	1063	1063	595
Fri Oct 13 20:17:36 2023	1697253456	0	1063	1063	621
Fri Oct 13 20:17:36 2023	1697253456	0	1065	1065	767
Fri Oct 13 20:17:25 2023	1697253445	1	1067	1068	535
Fri Oct 13 20:17:36 2023	1697253456	0	1069	1069	650
Fri Oct 13 20:17:25 2023	1697253445	0	1070	1070	473
Fri Oct 13 20:17:36 2023	1697253456	1	1070	1071	763
Fri Oct 13 20:17:29 2023	1697253449	0	1076	1076	764
Fri Oct 13 20:17:36 2023	1697253456	1	1075	1076	941
Fri Oct 13 20:17:29 2023	1697253449	0	1076	1076	755
Fri Oct 13 20:17:35 2023	1697253455	0	1076	1076	753
Fri Oct 13 20:17:30 2023	1697253450	1	1076	1076	614
Fri Oct 13 20:17:36 2023	1697253456	0	1077	1077	772
Fri Oct 13 20:17:28 2023	1697253448	1	1076	1077	744
Fri Oct 13 20:17:36 2023	1697253456	1	1077	1077	773
Fri Oct 13 20:17:24 2023	1697253444	0	1079	1079	848
Fri Oct 13 20:17:37 2023	1697253457	1	1079	1080	887
Fri Oct 13 20:17:35 2023	1697253455	1	1081	1082	815
Fri Oct 13 20:17:33 2023	1697253453	0	1083	1083	915
Fri Oct 13 20:17:32 2023	1697253452	1	1083	1084	660
Fri Oct 13 20:17:29 2023	1697253449	0	1084	1084	768
Fri Oct 13 20:17:32 2023	1697253452	0	1084	1084	742
Fri Oct 13 20:17:29 2023	1697253449	0	1084	1084	786
Fri Oct 13 20:17:33 2023	1697253453	0	1085	1085	1028
Fri Oct 13 20:17:29 2023	1697253449	0	1086	1086	802
Fri Oct 13 20:17:29 2023	1697253449	0	1086	1086	769
Fri Oct 13 20:17:32 2023	1697253452	0	1087	1087	781
Fri Oct 13 20:17:35 2023	1697253455	1	1088	1089	800
Fri Oct 13 20:17:24 2023	1697253444	2	1088	1089	877
Fri Oct 13 20:17:33 2023	1697253453	1	1088	1090	946
Fri Oct 13 20:17:31 2023	1697253451	1	1089	1090	545
Fri Oct 13 20:17:26 2023	1697253446	0	1090	1090	952
Fri Oct 13 20:17:35 2023	1697253455	1	1090	1091	850
Fri Oct 13 20:17:29 2023	1697253449	1	1090	1091	833
Fri Oct 13 20:17:29 2023	1697253449	1	1090	1091	908
Fri Oct 13 20:17:33 2023	1697253453	5	1087	1091	961
Fri Oct 13 20:17:29 2023	1697253449	0	1092	1092	789
Fri Oct 13 20:17:24 2023	1697253444	0	1092	1092	900
Fri Oct 13 20:17:36 2023	1697253456	1	1092	1092	805
Fri Oct 13 20:17:29 2023	1697253449	0	1093	1093	899
Fri Oct 13 20:17:36 2023	1697253456	1	1092	1093	894
Fri Oct 13 20:17:33 2023	1697253453	0	1093	1093	853
Fri Oct 13 20:17:29 2023	1697253449	3	1090	1094	935
Fri Oct 13 20:17:35 2023	1697253455	1	1093	1094	1039
Fri Oct 13 20:17:36 2023	1697253456	1	1094	1095	913
Fri Oct 13 20:17:35 2023	1697253455	1	1095	1095	788
Fri Oct 13 20:17:35 2023	1697253455	0	1096	1096	786
Fri Oct 13 20:17:29 2023	1697253449	0	1098	1098	787
Fri Oct 13 20:17:29 2023	1697253449	0	1099	1099	814
Fri Oct 13 20:17:29 2023	1697253449	0	1099	1099	822
Fri Oct 13 20:17:36 2023	1697253456	0	1099	1099	1015
Fri Oct 13 20:17:35 2023	1697253455	3	1101	1103	772
Fri Oct 13 20:17:29 2023	1697253449	2	1105	1106	916
Fri Oct 13 20:17:26 2023	1697253446	2	1107	1109	793
Fri Oct 13 20:17:35 2023	1697253455	0	1109	1109	884
Fri Oct 13 20:17:35 2023	1697253455	0	1109	1109	607
Fri Oct 13 20:17:35 2023	1697253455	1	1109	1110	858
Fri Oct 13 20:17:29 2023	1697253449	0	1110	1110	901
Fri Oct 13 20:17:30 2023	1697253450	1	1110	1111	630
Fri Oct 13 20:17:36 2023	1697253456	1	1112	1112	979
Fri Oct 13 20:17:30 2023	1697253450	1	1113	1114	610
Fri Oct 13 20:17:35 2023	1697253455	0	1116	1116	897
Fri Oct 13 20:17:26 2023	1697253446	2	1114	1116	746
Fri Oct 13 20:17:35 2023	1697253455	0	1116	1116	856
Fri Oct 13 20:17:33 2023	1697253453	0	1116	1116	1017
Fri Oct 13 20:17:35 2023	1697253455	1	1116	1117	898
Fri Oct 13 20:17:29 2023	1697253449	0	1118	1118	865
Fri Oct 13 20:17:35 2023	1697253455	2	1118	1119	900
Fri Oct 13 20:17:29 2023	1697253449	0	1119	1119	820
Fri Oct 13 20:17:29 2023	1697253449	1	1120	1120	837
Fri Oct 13 20:17:30 2023	1697253450	1	1120	1120	610
Fri Oct 13 20:17:25 2023	1697253445	1	1120	1121	597
Fri Oct 13 20:17:33 2023	1697253453	2	1119	1121	986
